Time 1 - Nome,Time 1 - Vitoria,Time 1 - Empate,Time 1 - Derrota,Time 2 - Nome,Time 2 - Vitoria,Time 2 - Empate,Time 2 - Derrota
CHAPECOENSE/SC,3,0,4,CORITIBA/PR,4,0,3
CHAPECOENSE/SC,1,0,0,SAMP CORREA/MA,0,0,1
CHAPECOENSE/SC,0,0,1,FORTALEZA/CE,1,0,0
CHAPECOENSE/SC,0,6,2,ATHLETICO/PR,2,6,0
CHAPECOENSE/SC,1,1,2,NOVORIZONTINO/SP,2,1,1
CHAPECOENSE/SC,4,1,3,BAHIA/BA,3,1,4
CHAPECOENSE/SC,4,0,1,MARCILIO DIAS/SC,1,0,4
CHAPECOENSE/SC,4,3,5,CRUZEIRO/MG,5,3,4
CHAPECOENSE/SC,0,1,0,GUARANI/SP,0,1,0
CHAPECOENSE/SC,0,1,1,VILA NOVA/GO,1,1,0
CHAPECOENSE/SC,1,0,0,AMAZONAS/AM,0,0,1
CHAPECOENSE/SC,2,3,2,FLUMINENSE/RJ,2,3,2
CHAPECOENSE/SC,1,0,0,NAUTICO/PE,0,0,1
CHAPECOENSE/SC,2,3,3,PONTE PRETA/SP,3,3,2
CHAPECOENSE/SC,1,0,0,METROPOLITANO/SC,0,0,1
CHAPECOENSE/SC,1,2,2,INTERNACIONAL/RS,2,2,1
CHAPECOENSE/SC,2,0,1,PAYSANDU/PA,1,0,2
CHAPECOENSE/SC,1,0,0,TUPI/MG,0,0,1
CHAPECOENSE/SC,3,3,0,BRUSQUE/SC,0,3,3
CHAPECOENSE/SC,16,7,8,AVAI/SC,8,7,16
CHAPECOENSE/SC,2,0,9,FLAMENGO/RJ,9,0,2
CHAPECOENSE/SC,1,1,0,CRB/AL,0,1,1
CHAPECOENSE/SC,1,0,0,SAO  CAETANO/SP,0,0,1
CHAPECOENSE/SC,4,0,4,PALMEIRAS/SP,4,0,4
CHAPECOENSE/SC,3,3,3,VITORIA/BA,3,3,3
CHAPECOENSE/SC,1,1,2,ITUANO/SP,2,1,1
CHAPECOENSE/SC,1,0,0,MACAE/RJ,0,0,1
CHAPECOENSE/SC,8,9,7,FIGUEIRENSE/SC,7,9,8
CHAPECOENSE/SC,0,1,2,JUVENTUDE/RS,2,1,0
CHAPECOENSE/SC,0,2,4,SANTOS/SP,4,2,0
CHAPECOENSE/SC,1,0,0,BRASILIENSE/DF,0,0,1
CHAPECOENSE/SC,1,2,3,GOIAS/GO,3,2,1
CHAPECOENSE/SC,1,0,0,CONFIANCA/SE,0,0,1
CHAPECOENSE/SC,2,1,5,ATLETICO/MG,5,1,2
CHAPECOENSE/SC,0,0,1,ULBRA/RS,1,0,0
CHAPECOENSE/SC,0,1,1,GUARANI/SC,1,1,0
CHAPECOENSE/SC,1,0,0,BOTAFOGO/SP,0,0,1
CHAPECOENSE/SC,9,3,3,JOINVILLE/SC,3,3,9
CHAPECOENSE/SC,4,2,2,SAO PAULO/SP,2,2,4
CHAPECOENSE/SC,1,0,0,TOMBENSE/MG,0,0,1
CHAPECOENSE/SC,1,1,0,CAXIAS/RS,0,1,1
ITUMBIARA/GO,1,0,0,CRAC/GO,0,0,1
ITUMBIARA/GO,0,1,1,ANAPOLINA/GO,1,1,0
ITUMBIARA/GO,2,1,3,VILA NOVA/GO,3,1,2
ITUMBIARA/GO,0,1,5,ATLETICO/GO,5,1,0
ITUMBIARA/GO,4,2,4,GOIAS/GO,4,2,4
ITUMBIARA/GO,0,1,0,MORRINHOS/GO,0,1,0
ITUMBIARA/GO,0,1,0,MINEIROS/GO,0,1,0
ITUMBIARA/GO,0,1,0,GOIATUBA/GO,0,1,0
F MUNDO NOVO/BA,0,0,1,F EUCLIDES CUNHA/BA,1,0,0
UNIVERS CATOLICA,0,0,1,FLAMENGO/RJ,1,0,0
UNIVERS CATOLICA,1,0,0,ATLETICO NACIONAL,0,0,1
UNIVERS CATOLICA,0,0,1,NACIONAL,1,0,0
UNIVERS CATOLICA,1,0,0,U LA CALERA,0,0,1
LEICESTER,0,0,1,LIVERPOOL,1,0,0
LEICESTER,1,0,1,TOTTENHAM,1,0,1
LEICESTER,0,1,0,BRIGHTON,0,1,0
LEICESTER,0,1,0,WOLVES,0,1,0
LEICESTER,1,0,0,ARSENAL,0,0,1
LEICESTER,1,0,0,WATFORD,0,0,1
LEICESTER,0,0,1,MANCHESTER CITY,1,0,0
LEICESTER,0,0,1,CHELSEA,1,0,0
LEICESTER,0,1,0,EVERTON,0,1,0
LEICESTER,0,0,1,WEST HAM,1,0,0
LEICESTER,0,0,1,MANCHESTER UNITED,1,0,0
LEICESTER,0,0,1,ASTON VILLA,1,0,0
S LISBOA BENFICA,0,1,0,INTER DE MILAO,0,1,0
TUPY/ES,0,0,1,DESPORTIVA/ES,1,0,0
VERANOPOLIS/RS,1,0,1,NOVO HAMBURGO/RS,1,0,1
VERANOPOLIS/RS,1,0,0,SANTO ANGELO/RS,0,0,1
VERANOPOLIS/RS,0,0,1,JUVENTUDE/RS,1,0,0
VERANOPOLIS/RS,3,0,5,INTERNACIONAL/RS,5,0,3
VERANOPOLIS/RS,0,1,0,SAO JOSE/RS,0,1,0
VERANOPOLIS/RS,0,1,1,BRASIL/RS,1,1,0
VERANOPOLIS/RS,1,1,3,GREMIO/RS,3,1,1
VERANOPOLIS/RS,0,1,0,CAXIAS/RS,0,1,0
VERANOPOLIS/RS,0,0,2,SAO JOSE (PA)/RS,2,0,0
VERANOPOLIS/RS,0,0,1,GLORIA/RS,1,0,0
COXIM/MS,1,0,0,COSTA RICA/MS,0,0,1
COXIM/MS,0,1,0,S. E. R. CHAPADAO/MS,0,1,0
NIMES,0,0,1,RENNES,1,0,0
NIMES,0,1,0,ANGERS,0,1,0
S. PAULO/SP,0,0,1,PORTUGUESA/SP,1,0,0
S. PAULO/SP,0,0,1,SANTOS/SP,1,0,0
S. PAULO/SP,1,0,1,CRUZEIRO/MG,1,0,1
S. PAULO/SP,1,0,0,VASCO DA GAMA/RJ,0,0,1
S. PAULO/SP,2,0,0,GREMIO/RS,0,0,2
S. PAULO/SP,1,0,0,FLAMENGO/RJ,0,0,1
S. PAULO/SP,1,0,0,PORT.SANTISTA/SP,0,0,1
BONSUCESSO/RJ,0,0,1,TIGRES DO BRASIL/RJ,1,0,0
COREIA DO SUL,0,1,1,FRANCA,1,1,0
COREIA DO SUL,0,1,0,URUGUAI,0,1,0
COREIA DO SUL,1,0,0,ALEMANHA,0,0,1
COREIA DO SUL,0,0,1,IRA,1,0,0
COREIA DO SUL,0,1,0,RUSSIA,0,1,0
COREIA DO SUL,0,0,1,GANA,1,0,0
COREIA DO SUL,0,1,0,ITALIA,0,1,0
COREIA DO SUL,2,0,0,PORTUGAL,0,0,2
COREIA DO SUL,1,0,0,TOGO,0,0,1
COREIA DO SUL,0,0,1,BRASIL,1,0,0
COREIA DO SUL,0,1,0,ESTADOS UNIDOS,0,1,0
COREIA DO SUL,0,0,1,ARGENTINA,1,0,0
COREIA DO SUL,1,0,0,GRECIA,0,0,1
COREIA DO SUL,0,0,1,MEXICO,1,0,0
COREIA DO SUL,0,0,1,SUECIA,1,0,0
COREIA DO SUL,0,1,1,NIGERIA,1,1,0
COREIA DO SUL,1,0,0,POLONIA,0,0,1
PORTO VELHO/RO,1,0,0,HUMAITA/AC,0,0,1
GUARUJA/SP,0,0,1,LENCOENSE/SP,1,0,0
PEDREIRA/PA,1,0,0,SAO RAIMUNDO/PA,0,0,1
PEDREIRA/PA,0,0,1,BRAGANTINO/PA,1,0,0
PEDREIRA/PA,0,0,1,VILA RICA/PA,1,0,0
PEDREIRA/PA,1,0,0,BELEM/PA,0,0,1
PEDREIRA/PA,0,0,2,AGUIA/PA,2,0,0
PEDREIRA/PA,1,0,0,ANANINDEUA/PA,0,0,1
PEDREIRA/PA,0,0,1,PINHEIRENSE/PA,1,0,0
PEDREIRA/PA,0,0,1,CASTANHAL/PA,1,0,0
PEDREIRA/PA,1,0,0,TIRADENTES/PA,0,0,1
PICOS/PI,1,0,0,PAYSANDU/PA,0,0,1
VILLA NOVA/MG,0,1,13,CRUZEIRO/MG,13,1,0
VILLA NOVA/MG,1,0,0,ESTRELA DO NORTE/ES,0,0,1
VILLA NOVA/MG,1,0,13,ATLETICO/MG,13,0,1
VILLA NOVA/MG,3,0,0,BOA ESPORTE/MG,0,0,3
VILLA NOVA/MG,1,7,2,AMERICA/MG,2,7,1
VILLA NOVA/MG,2,0,1,URT/MG,1,0,2
VILLA NOVA/MG,1,0,0,MAMORE/MG,0,0,1
VILLA NOVA/MG,0,0,2,TOMBENSE/MG,2,0,0
VILLA NOVA/MG,1,0,1,TUPI/MG,1,0,1
VILLA NOVA/MG,0,0,1,UBERLANDIA/MG,1,0,0
VILLA NOVA/MG,1,0,0,AMERICA/RN,0,0,1
VILLA NOVA/MG,0,0,1,VOLTA REDONDA/RJ,1,0,0
VILLA NOVA/MG,0,0,1,SOCIAL/MG,1,0,0
VILLA NOVA/MG,0,1,0,TRICORDIANO/MG,0,1,0
VILLA NOVA/MG,2,0,0,IPATINGA/MG,0,0,2
VILLA NOVA/MG,1,0,0,GUARANI/MG,0,0,1
SAO RAIMUNDO/AM,1,1,0,PORTUGUESA/SP,0,1,1
SAO RAIMUNDO/AM,1,0,0,ANAPOLINA/GO,0,0,1
SAO RAIMUNDO/AM,0,1,0,BAHIA/BA,0,1,0
SAO RAIMUNDO/AM,0,0,2,CEARA/CE,2,0,0
SAO RAIMUNDO/AM,0,0,1,SANTA CRUZ/PE,1,0,0
SAO RAIMUNDO/AM,0,0,1,PAYSANDU/PA,1,0,0
SAO RAIMUNDO/AM,0,1,0,BOTAFOGO/RJ,0,1,0
SAO RAIMUNDO/AM,1,1,0,GUARANI/SP,0,1,1
SAO RAIMUNDO/AM,0,0,1,SPORT/PE,1,0,0
SAO RAIMUNDO/AM,0,0,1,CORITIBA/PR,1,0,0
SAO RAIMUNDO/AM,0,0,1,PALMEIRAS/SP,1,0,0
SAO RAIMUNDO/AM,0,1,0,NAUTICO/PE,0,1,0
SAO RAIMUNDO/AM,1,0,0,VITORIA/BA,0,0,1
SAO RAIMUNDO/AM,1,1,0,P. DESPORTOS/SP,0,1,1
SAO RAIMUNDO/AM,0,0,1,AMERICA/MG,1,0,0
F KINDERMANN/SC,1,0,0,F CAUCAIA/CE,0,0,1
OLIMPICO/SE,1,0,0,DORENSE/SE,0,0,1
OLIMPICO/SE,0,1,2,SERGIPE/SE,2,1,0
OLIMPICO/SE,0,1,0,ITABAIANA/SE,0,1,0
OLIMPICO/SE,0,1,2,CONFIANCA/SE,2,1,0
OLIMPICO/SE,2,0,1,LAGARTENSE/SE,1,0,2
LONDRINA,0,0,1,CRB,1,0,0
LONDRINA,1,0,0,GREMIO,0,0,1
BULGARIA,0,0,1,IRLANDA,1,0,0
BULGARIA,0,0,1,HOLANDA,1,0,0
BULGARIA,0,1,0,MACEDONIA DO NORT,0,1,0
BULGARIA,0,0,1,CROACIA,1,0,0
BULGARIA,0,1,0,SERVIA/SER,0,1,0
BULGARIA,0,0,1,TURQUIA,1,0,0
BULGARIA,0,0,1,GEORGIA,1,0,0
BULGARIA,0,0,1,ITALIA,1,0,0
ARSENAL,3,2,1,TOTTENHAM,1,2,3
ARSENAL,0,0,1,LEICESTER,1,0,0
ARSENAL,1,0,0,STOKE CITY,0,0,1
ARSENAL,1,0,0,WATFORD,0,0,1
ARSENAL,1,1,3,MANCHESTER CITY,3,1,1
ARSENAL,4,2,0,CHELSEA,0,2,4
ARSENAL,2,0,1,SOUTHAMPTON,1,0,2
ARSENAL,1,0,0,BAYER LEVERKUSEN,0,0,1
ARSENAL,2,0,0,EVERTON,0,0,2
ARSENAL,2,0,0,NEW CASTLE,0,0,2
ARSENAL,0,0,1,BAYERN DE MUNIQUE,1,0,0
ARSENAL,1,0,0,BLACKBURN,0,0,1
ARSENAL,1,0,0,LEEDS UNITED,0,0,1
ARSENAL,0,0,1,ASTON VILLA,1,0,0
ARSENAL,1,0,1,CRYSTAL PALACE,1,0,1
ARSENAL,2,2,4,LIVERPOOL,4,2,2
ARSENAL,1,0,0,NOTTINGHAM FOREST,0,0,1
ARSENAL,1,0,0,BRIGHTON,0,0,1
ARSENAL,0,0,1,WOLVES,1,0,0
ARSENAL,1,1,0,WEST HAM,0,1,1
ARSENAL,1,0,0,BIRMINGHAM CITY,0,0,1
ARSENAL,2,1,1,MANCHESTER UNITED,1,1,2
GUATEMALA,0,0,1,JAMAICA,1,0,0
GUATEMALA,1,0,0,GUADALUPE,0,0,1
GUATEMALA,0,1,0,VENEZUELA,0,1,0
GUARANI/SP,1,0,0,RIO BRANCO/SP,0,0,1
GUARANI/SP,1,0,0,GREMIO PRUDENTE/SP,0,0,1
GUARANI/SP,1,0,3,MARILIA/SP,3,0,1
GUARANI/SP,1,0,0,COMERCIAL/SP,0,0,1
GUARANI/SP,0,0,1,SOROCABA/SP,1,0,0
GUARANI/SP,2,1,1,CSA/AL,1,1,2
GUARANI/SP,2,1,1,LONDRINA/PR,1,1,2
GUARANI/SP,0,1,0,CAMPINENSE/PB,0,1,0
GUARANI/SP,2,2,2,CRICIUMA/SC,2,2,2
GUARANI/SP,2,1,1,SANTO ANDRE/SP,1,1,2
GUARANI/SP,4,2,2,CEARA/CE,2,2,4
GUARANI/SP,0,6,6,CORINTHIANS/SP,6,6,0
GUARANI/SP,2,0,1,SANTA CRUZ/PE,1,0,2
GUARANI/SP,0,1,0,RB BRAGANTINO/SP,0,1,0
GUARANI/SP,2,0,1,MIRASSOL/SP,1,0,2
GUARANI/SP,4,3,1,PARANA/PR,1,3,4
GUARANI/SP,0,1,0,CHAPECOENSE/SC,0,1,0
GUARANI/SP,0,0,1,PAULISTA/SP,1,0,0
GUARANI/SP,1,1,4,BRAGANTINO/SP,4,1,1
GUARANI/SP,1,0,0,SAO JOSE/SP,0,0,1
GUARANI/SP,0,1,0,GREMIO BARUERI/SP,0,1,0
GUARANI/SP,1,2,2,BOTAFOGO/RJ,2,2,1
GUARANI/SP,0,0,2,OESTE/SP,2,0,0
GUARANI/SP,1,1,3,ATLETICO/GO,3,1,1
GUARANI/SP,0,0,1,MADUREIRA/RJ,1,0,0
GUARANI/SP,0,0,1,AMERICA/SP,1,0,0
GUARANI/SP,1,1,0,FERROVIARIA/SP,0,1,1
GUARANI/SP,0,1,4,AMERICA/MG,4,1,0
GUARANI/SP,1,0,1,NOROESTE/SP,1,0,1
GUARANI/SP,0,1,1,SAO RAIMUNDO/AM,1,1,0
GUARANI/SP,2,4,3,VASCO DA GAMA/RJ,3,4,2
GUARANI/SP,1,0,2,FORTALEZA/CE,2,0,1
GUARANI/SP,1,1,2,GREMIO/RS,2,1,1
GUARANI/SP,3,2,2,CORITIBA/PR,2,2,3
GUARANI/SP,1,2,4,SPORT/PE,4,2,1
GUARANI/SP,0,1,1,SAMP CORREA/MA,1,1,0
GUARANI/SP,3,2,1,ATHLETICO/PR,1,2,3
GUARANI/SP,1,0,0,NOVORIZONTINO/SP,0,0,1
GUARANI/SP,1,0,1,OPERARIO/PR,1,0,1
GUARANI/SP,1,0,0,ASA/AL,0,0,1
GUARANI/SP,1,0,0,P. DESPORTOS/SP,0,0,1
GUARANI/SP,1,2,1,BAHIA/BA,1,2,1
GUARANI/SP,0,1,0,BRASIL/RS,0,1,0
GUARANI/SP,1,2,1,CRUZEIRO/MG,1,2,1
GUARANI/SP,0,3,1,VILA NOVA/GO,1,3,0
GUARANI/SP,1,0,0,BARRETOS/SP,0,0,1
GUARANI/SP,1,0,0,RIO BRANCO/AC,0,0,1
GUARANI/SP,2,2,3,FLUMINENSE/RJ,3,2,2
GUARANI/SP,0,2,3,NAUTICO/PE,3,2,0
GUARANI/SP,9,11,12,PONTE PRETA/SP,12,11,9
GUARANI/SP,1,1,0,GAMA/DF,0,1,1
GUARANI/SP,0,1,0,JUVENTUS/SP,0,1,0
GUARANI/SP,1,0,5,INTERNACIONAL/RS,5,0,1
GUARANI/SP,2,5,4,PAYSANDU/PA,4,5,2
GUARANI/SP,0,1,2,AMERICA/RN,2,1,0
GUARANI/SP,0,1,0,AMERICA/RJ,0,1,0
GUARANI/SP,2,1,1,BRUSQUE/SC,1,1,2
GUARANI/SP,5,0,4,AVAI/SC,4,0,5
GUARANI/SP,1,2,2,FLAMENGO/RJ,2,2,1
GUARANI/SP,2,1,1,SAO  CAETANO/SP,1,1,2
GUARANI/SP,3,1,3,CRB/AL,3,1,3
GUARANI/SP,3,3,8,PALMEIRAS/SP,8,3,3
GUARANI/SP,0,0,1,AGUIA/PA,1,0,0
GUARANI/SP,2,4,2,VITORIA/BA,2,4,2
GUARANI/SP,1,0,0,DUQUE DE CAXIAS/RJ,0,0,1
GUARANI/SP,3,4,2,ITUANO/SP,2,4,3
GUARANI/SP,1,0,0,MACAE/RJ,0,0,1
GUARANI/SP,0,2,4,PORTUGUESA/SP,4,2,0
GUARANI/SP,1,0,1,A B C/RN,1,0,1
GUARANI/SP,3,1,1,FIGUEIRENSE/SC,1,1,3
GUARANI/SP,2,3,4,JUVENTUDE/RS,4,3,2
GUARANI/SP,1,2,11,SANTOS/SP,11,2,1
GUARANI/SP,0,1,1,ABC/RN,1,1,0
GUARANI/SP,1,2,2,SAO BENTO/SP,2,2,1
GUARANI/SP,1,0,0,BRASILIENSE/DF,0,0,1
GUARANI/SP,3,2,5,GOIAS/GO,5,2,3
GUARANI/SP,0,0,1,BRASIL RS/RS,1,0,0
GUARANI/SP,2,1,2,SAO CAETANO/SP,2,1,2
GUARANI/SP,0,1,3,ATLETICO/MG,3,1,0
GUARANI/SP,1,0,0,FERNANDOPOLIS/SP,0,0,1
GUARANI/SP,0,0,2,BOA ESPORTE/MG,2,0,0
GUARANI/SP,2,2,3,BOTAFOGO/SP,3,2,2
GUARANI/SP,1,0,0,AMERICANO/RJ,0,0,1
GUARANI/SP,1,1,2,MOGI MIRIM/SP,2,1,1
GUARANI/SP,2,0,0,SAMPAIO CORREA/MA,0,0,2
GUARANI/SP,3,0,0,UNIAO BARBARENSE/SP,0,0,3
GUARANI/SP,0,4,5,SAO PAULO/SP,5,4,0
GUARANI/SP,1,0,0,TOMBENSE/MG,0,0,1
GUARANI/SP,0,0,1,SALGUEIRO/PE,1,0,0
GUARANI/SP,0,1,0,INTER LIMEIRA/SP,0,1,0
LANUS,1,1,0,VASCO DA GAMA/RJ,0,1,1
LANUS,0,1,0,CUIABA/MT,0,1,0
LANUS,0,0,1,ESTUDIANTES,1,0,0
EVERTON,0,1,3,TOTTENHAM,3,1,0
EVERTON,0,1,0,LEICESTER,0,1,0
EVERTON,0,0,2,ARSENAL,2,0,0
EVERTON,0,1,0,WATFORD,0,1,0
EVERTON,2,0,1,CHELSEA,1,0,2
EVERTON,0,0,1,NEW CASTLE,1,0,0
EVERTON,0,0,1,CRYSTAL PALACE,1,0,0
EVERTON,0,2,1,LIVERPOOL,1,2,0
EVERTON,0,0,1,BRIGHTON,1,0,0
EVERTON,1,0,0,WOLVES,0,0,1
EVERTON,1,0,1,BOURNEMOUTH,1,0,1
EVERTON,1,0,0,WEST HAM,0,0,1
EVERTON,0,1,1,ASTON VILLA,1,1,0
EVERTON,0,1,0,MANCHESTER UNITED,0,1,0
JATAIENSE/GO,1,0,0,MINEIROS/GO,0,0,1
JATAIENSE/GO,1,0,1,GOIAS/GO,1,0,1
JATAIENSE/GO,0,1,0,VILA NOVA/GO,0,1,0
NACIONAL POTOSI,0,0,1,BOCA JUNIORS,1,0,0
NACIONAL POTOSI,1,0,1,FORTALEZA/CE,1,0,1
SOCORRENSE/SE,0,0,1,SERGIPE/SE,1,0,0
MIRASSOL,0,0,1,PALMEIRAS,1,0,0
MILAN,1,0,1,INTERNAZIONALE,1,0,1
MILAN,0,0,1,ATALANTA,1,0,0
MILAN,4,0,1,LAZIO,1,0,4
MILAN,1,1,0,EMPOLI,0,1,1
MILAN,1,0,0,MESSINA,0,0,1
MILAN,0,2,2,INTER DE MILAO,2,2,0
MILAN,1,0,0,SPAL,0,0,1
MILAN,0,2,0,FIORENTINA,0,2,0
MILAN,5,1,0,ROMA,0,1,5
MILAN,0,1,0,BRESCIA,0,1,0
MILAN,1,0,0,MONZA,0,0,1
MILAN,0,1,0,GENOA,0,1,0
MILAN,1,0,0,PARMA,0,0,1
MILAN,3,0,0,BOLOGNA,0,0,3
MILAN,1,0,0,COMO,0,0,1
MILAN,1,0,0,PIACENZA,0,0,1
MILAN,2,1,1,ATALANTA BERGAMAS,1,1,2
MILAN,1,2,2,JUVENTUS,2,2,1
MILAN,0,2,1,TORINO,1,2,0
MILAN,3,1,2,NAPOLI,2,1,3
MILAN,1,0,0,VERONA/IT,0,0,1
NAUTICO/PE,1,0,0,ALTOS/PI,0,0,1
NAUTICO/PE,1,0,0,ITACURUBA/PE,0,0,1
NAUTICO/PE,0,0,2,RETRO BRASIL/PE,2,0,0
NAUTICO/PE,1,0,3,MARILIA/SP,3,0,1
NAUTICO/PE,2,1,0,REMO/PA,0,1,2
NAUTICO/PE,5,3,2,CENTRAL/PE,2,3,5
NAUTICO/PE,0,1,2,CSA/AL,2,1,0
NAUTICO/PE,0,1,0,CABENSE/PE,0,1,0
NAUTICO/PE,5,0,1,PORTO/PE,1,0,5
NAUTICO/PE,0,0,2,LONDRINA/PR,2,0,0
NAUTICO/PE,0,0,1,CAMPINENSE/PB,1,0,0
NAUTICO/PE,1,1,2,CRICIUMA/SC,2,1,1
NAUTICO/PE,2,1,0,SANTO ANDRE/SP,0,1,2
NAUTICO/PE,2,1,3,CEARA/CE,3,1,2
NAUTICO/PE,5,2,1,CORINTHIANS/SP,1,2,5
NAUTICO/PE,14,14,17,SANTA CRUZ/PE,17,14,14
NAUTICO/PE,2,2,2,PARANA/PR,2,2,2
NAUTICO/PE,0,0,1,CHAPECOENSE/SC,1,0,0
NAUTICO/PE,0,0,2,PAULISTA/SP,2,0,0
NAUTICO/PE,1,0,0,BARUERI/SP,0,0,1
NAUTICO/PE,2,3,1,BRAGANTINO/SP,1,3,2
NAUTICO/PE,0,2,0,SAO BERNARDO/SP,0,2,0
NAUTICO/PE,0,0,1,YPIRANGA/RS,1,0,0
NAUTICO/PE,7,1,6,BOTAFOGO/RJ,6,1,7
NAUTICO/PE,0,0,2,OESTE/SP,2,0,0
NAUTICO/PE,2,0,3,ATLETICO/GO,3,0,2
NAUTICO/PE,0,0,2,FERROVIARIO/CE,2,0,0
NAUTICO/PE,0,1,0,FLORESTA/CE,0,1,0
NAUTICO/PE,1,0,1,YPIRANGA/PE,1,0,1
NAUTICO/PE,1,2,1,SPORT RECIFE/PE,1,2,1
NAUTICO/PE,0,0,1,FERROVIARIA/SP,1,0,0
NAUTICO/PE,2,1,1,AMERICA/MG,1,1,2
NAUTICO/PE,0,1,0,SAO RAIMUNDO/AM,0,1,0
NAUTICO/PE,1,2,5,GREMIO/RS,5,2,1
NAUTICO/PE,2,4,3,VASCO DA GAMA/RJ,3,4,2
NAUTICO/PE,15,19,21,SPORT/PE,21,19,15
NAUTICO/PE,2,2,3,CORITIBA/PR,3,2,2
NAUTICO/PE,0,2,3,FORTALEZA/CE,3,2,0
NAUTICO/PE,2,1,1,SAMP CORREA/MA,1,1,2
NAUTICO/PE,4,0,2,ATHLETICO/PR,2,0,4
NAUTICO/PE,1,0,0,OPERARIO/PR,0,0,1
NAUTICO/PE,1,0,0,ASA/AL,0,0,1
NAUTICO/PE,1,0,2,BOTAFOGO/PB,2,0,1
NAUTICO/PE,1,0,0,SERRA TALHADA/PE,0,0,1
NAUTICO/PE,4,2,8,BAHIA/BA,8,2,4
NAUTICO/PE,1,0,0,TREZE/PB,0,0,1
NAUTICO/PE,0,0,1,BRASIL/RS,1,0,0
NAUTICO/PE,2,3,5,CRUZEIRO/MG,5,3,2
NAUTICO/PE,3,2,0,GUARANI/SP,0,2,3
NAUTICO/PE,3,1,1,VILA NOVA/GO,1,1,3
NAUTICO/PE,1,2,4,FLUMINENSE/RJ,4,2,1
NAUTICO/PE,0,3,3,PONTE PRETA/SP,3,3,0
NAUTICO/PE,1,0,0,GAMA/DF,0,0,1
NAUTICO/PE,1,1,1,ICASA/CE,1,1,1
NAUTICO/PE,2,2,3,INTERNACIONAL/RS,3,2,2
NAUTICO/PE,2,1,0,PETROLINA/PE,0,1,2
NAUTICO/PE,2,1,3,PAYSANDU/PA,3,1,2
NAUTICO/PE,1,0,0,TUPI/MG,0,0,1
NAUTICO/PE,3,0,2,AMERICA/RN,2,0,3
NAUTICO/PE,1,2,4,AVAI/SC,4,2,1
NAUTICO/PE,1,2,6,FLAMENGO/RJ,6,2,1
NAUTICO/PE,0,4,2,CRB/AL,2,4,0
NAUTICO/PE,4,1,3,PALMEIRAS/SP,3,1,4
NAUTICO/PE,4,3,3,VITORIA/BA,3,3,4
NAUTICO/PE,1,0,1,IPATINGA/MG,1,0,1
NAUTICO/PE,1,0,0,AMERICA/PE,0,0,1
NAUTICO/PE,1,0,0,DUQUE DE CAXIAS/RJ,0,0,1
NAUTICO/PE,3,3,2,PORTUGUESA/SP,2,3,3
NAUTICO/PE,0,0,1,A B C/RN,1,0,0
NAUTICO/PE,2,1,4,FIGUEIRENSE/SC,4,1,2
NAUTICO/PE,2,1,0,JUVENTUDE/RS,0,1,2
NAUTICO/PE,3,1,2,SANTOS/SP,2,1,3
NAUTICO/PE,4,2,1,ABC/RN,1,2,4
NAUTICO/PE,2,0,0,BRASILIENSE/DF,0,0,2
NAUTICO/PE,3,1,4,GOIAS/GO,4,1,3
NAUTICO/PE,0,1,0,SAO CAETANO/SP,0,1,0
NAUTICO/PE,2,2,7,ATLETICO/MG,7,2,2
NAUTICO/PE,0,0,1,GOIANIA/GO,1,0,0
NAUTICO/PE,1,1,0,CONFIANCA/SE,0,1,1
NAUTICO/PE,1,0,0,BOA ESPORTE/MG,0,0,1
NAUTICO/PE,1,1,0,BOTAFOGO/SP,0,1,1
NAUTICO/PE,0,0,1,JOINVILLE/SC,1,0,0
NAUTICO/PE,0,2,1,SAMPAIO CORREA/MA,1,2,0
NAUTICO/PE,1,0,5,SAO PAULO/SP,5,0,1
NAUTICO/PE,1,1,0,TOMBENSE/MG,0,1,1
NAUTICO/PE,1,0,0,AFOGADOS/PE,0,0,1
NAUTICO/PE,0,0,1,VOLTA REDONDA/RJ,1,0,0
NAUTICO/PE,1,1,2,SALGUEIRO/PE,2,1,1
LENCOENSE,0,1,0,GOIAS,0,1,0
ROMA,1,0,1,CHIEVO,1,0,1
ROMA,2,0,4,LAZIO,4,0,2
ROMA,1,0,0,EMPOLI,0,0,1
ROMA,0,1,1,SAMPDORIA,1,1,0
ROMA,0,4,2,INTER DE MILAO,2,4,0
ROMA,1,0,0,REGGINA,0,0,1
ROMA,0,1,0,BAYER LEVERKUSEN,0,1,0
ROMA,1,0,0,SPAL,0,0,1
ROMA,1,0,0,FEYENOORD,0,0,1
ROMA,0,1,0,SEVILLA,0,1,0
ROMA,0,1,5,MILAN,5,1,0
ROMA,0,1,0,UDINESE,0,1,0
ROMA,2,1,1,FIORENTINA,1,1,2
ROMA,0,1,0,SASSUOLO,0,1,0
ROMA,2,0,0,GENOA,0,0,2
ROMA,1,0,0,CAGLIARI CALCIO,0,0,1
ROMA,1,0,1,PARMA,1,0,1
ROMA,0,0,1,BOLOGNA,1,0,0
ROMA,0,1,2,ATALANTA BERGAMAS,2,1,0
ROMA,0,4,5,JUVENTUS,5,4,0
ROMA,2,0,1,TORINO,1,0,2
ROMA,0,1,4,NAPOLI,4,1,0
ROMA,1,0,1,PALERMO,1,0,1
ONCE CALDAS,0,0,1,FLUMINENSE/RJ,1,0,0
GUINGAMP,0,0,1,SAINT-ETIENNE,1,0,0
GUINGAMP,0,0,1,AMIENS,1,0,0
